pose_x,pose_x,blue_cone_x,blue_cone_y,yellow_cone_x,yellow_cone_y,route_path_x,route_path_y,blue_bounds_x,blue_bounds_y,yellow_bounds_x,yellow_bounds_y,pose_y,gt_cones_x,gt_cones_y
0.43827565531903945,0.43827565531903945,9.917668891573912,1.5327495804701872,9.213901026337755,-2.20901190429826,-0.12175522876976538,0.11969988641083473,-0.1351799972073925,1.9678762842225583,-0.0806190936459074,-1.6879479580507015,0.13260782050602532,10.070000030749544,1.4699998902051024
0.43827565531903945,0.43827565531903945,14.000620710858753,1.5966356379507685,13.75345886228153,-1.8023258297145315,0.2816418749775795,0.13137537588440418,0.2318436128311243,2.0366773250035815,0.35428305101067736,-1.7339468110473761,0.13260782050602532,14.070000030749544,1.6699998902051023
1.0838762701951088,1.0838762701951088,17.68845330610189,2.5752867434031064,18.156245310140154,-1.2732600182464697,0.6845182097547978,0.13363694779279744,0.5995651031385839,2.082205688643878,0.7883566814819554,-1.7792672600832886,0.11699767156728236,17.85000003074952,2.5199998902050296
1.0838762701951088,1.0838762701951088,20.67755820628475,3.6093796466029566,21.267605768981245,-0.01686282050505053,1.0869203711170052,0.1273723424126162,0.9679456490349267,2.106846230694001,1.2216798820967942,-1.8236645132214901,0.11699767156728236,20.75000003074952,3.8699998902050297
1.4137040437363535,1.4137040437363535,23.5468501049141,5.801683743048188,24.593274320053027,1.9828933082112257,1.488894954619317,0.11346930002046418,1.336946425840093,2.1129838067044986,1.6543307371840623,-1.8668937785250288,0.10603205270231784,23.57000003074952,6.189999890205178
1.4137040437363535,1.4137040437363535,25.77429924403183,8.635033657354306,27.315311410229164,4.782724432207005,1.8904885558168485,0.09281556089294352,1.7065286088740244,2.1030032722259215,2.0863873310726264,-1.908710264056955,0.10603205270231784,25.680000030749518,9.17999989020517
2.089217090803459,2.089217090803459,27.345964047564234,12.027047837256282,29.68473287808359,8.573742208097752,2.291747770264715,0.0662988653066563,2.0766533734566583,2.079289482808821,2.5179277480913544,-1.9488691778803184,0.07825710048176239,27.10000003074952,12.649999890205171
2.089217090803459,2.089217090803459,28.381408015641934,15.758417047886413,31.05030736371076,12.093795742809474,2.692719193518032,0.03480695353820651,2.4472818949079396,2.0442272940037465,2.9490300725691156,-1.9871257280581687,0.07825710048176239,27.96000003074952,16.419999890205183
2.089217090803459,2.089217090803459,28.854803319312126,20.226791613759822,32.16848048811966,16.904139368339635,3.093449421131915,-0.0007724341358041897,2.818375348547803,2.000201561361249,3.379772388834775,-2.0232351226535568,0.07825710048176239,28.42000003074952,20.919999890205183
2.089217090803459,2.089217090803459,28.930321721796474,24.782902819043986,32.53987972643227,21.19583086495558,3.4939850486614787,-0.03955155743877259,3.189894909696195,1.9495971404318786,3.8102327812172025,-2.056952569729531,0.07825710048176239,28.380000030749517,25.48999989020518
